,Date,XAUINR BGN Curncy-Gold Index,INMSM1 Index-India Money Supply M1,PBINBSI Index-Price/Book -India Sensex 30,PEINB30 Index-Price/Earnings Ratio for the Sensex 30 Index,GIND10YR Index-India Govt Bond Generic Bid Yield 10 Year,GIND5YR Index-India Govt Bond Generic Bid Yield 5 Year,GIND4YR Index-India Govt Bond Generic Bid Yield 4 Year,GIND3YR Index-India Govt Bond Generic Bid Yield 3 Year,GIND1YR Index-India Govt Bond Generic Bid Yield 1 Year,INRPYLPD Index-Reserve Bank of India REPO Rate Policy (Daily),BCOPAAA0 Index-Bloomberg FIMMDA India Corporate Bond Curve AAA 10 Year,INFFFIDE Index-India Fiscal Deficit,USDINR Curncy-USDINR Spot Exchange Rate - Price of 1 USD in INR,INMFEQNT Index-India Mutual Fund Net Equity,FIINNET Index-India Net Foreign Equity Investment INR,DXY Curncy-Dollar Index,IRSWO1 Curncy-INR SWAP ONSH OIS 1Y,IRSWO5 Curncy-INR SWAP ONSH OIS 5Y,NIFTY Index-Forward P/E (12M Forward),NSE500 Index-Forward PE for Fiscal Year 3,BSE500 Index-Forward P/E (12M Forward),BSE500 Index-Forward PE for Fiscal Year 3,JBDCINR Index-J.P. Morgan India CPI-Based Real Broad Effective Exchange Rate,INPIINDY Index-india industrial production,INFDTO$Y Index-india monthly fdi,RBIBKRTE Index-RBI interest rate,INMSM3Y Index-INDIA M3 MONEY SUPPLY,INMSM1Y Index-INDIA M1 MONEY SUPPLY,ECOYBINN Index-INDIA TRADE BALANCE,5346629 Index-IMF INDIA PPI (PRODUCER PRICES INDEX),INMORES$ Index-Foreign Reserves India (USD),INBGRIW Index-Rural India Wage,INTXDITA Index-India Tax Collections,MIGININD Index-Migrant Remmitance Inflow,GHDIHDIN Index-India HDI,5349B34 Index-India GNI (Gross National Income),BELTINPG Index-India forecast GDP growth,BSE500 Index-Price Earnings Ratio (P/E),NSE500 Index-Price Earnings Ratio (P/E),BSE500 Index-Price to Book Ratio,NSE500 Index-Price to Book Ratio,NSE500 Index-EBITDA,BSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-P/S RATIO,BSE500 Index-P/S RATIO,MXIN000G Index-Price Earnings Ratio (P/E),MXIN000G Index-Price to Book Ratio,MXIN000G Index-P/S RATIO,MXIN000G Index-Dividend Yield (Actuals),MXIN000V Index-Price Earnings Ratio (P/E),MXIN000V Index-Price to Book Ratio,MXIN000V Index-P/S RATIO,MXIN000V Index-Dividend Yield (Actuals),SPBSMIP Index-Price Earnings Ratio (P/E),SPBSMIP Index-Price to Book Ratio,SPBSMIP Index-P/S RATIO,SPBSMIP Index-Dividend Yield (Actuals),SPB25SIP Index-Price Earnings Ratio (P/E),SPB25SIP Index-Price to Book Ratio,SPB25SIP Index-P/S RATIO,SPB25SIP Index-Dividend Yield (Actuals),NSE100 Index-Price Earnings Ratio (P/E),NSE100 Index-Price to Book Ratio,NSE100 Index-P/S RATIO,NSE100 Index-Dividend Yield (Actuals),NIFTY Index-P/S Ratio,NIFTY Index-P/E ratio
2130,2008-01-30,36611.0239,1052837,5.71,22.01,7.75,7.536,7.614,7.483,7.497,7.75,9.1168,-18696,39.39,416.25,-611.4,75.032,6.8425,6.67,19.258,12.6412,20.7972,12.6617,89.94,13.5,-69.63,6.0,23.68,20.22,-78.3,94.96,288316,83.37,10494.49,37217,0.55,45615.7,6.7,24.8295,4.9837,5.8889,5.0931,318.1458,2.6364,2.0414,2.3953,2.7177,29.951,8.7875,5.4646,0.4683,23.1201,4.9261,2.4289,1.0858,36.1805,7.8689,4.106,0.6514,12.7167,3.3005,0.8044,1.1009,21.6195,5.4409,2.7432,0.9682,2.74,21.1488
2131,2008-01-31,36447.9848,1052837,5.66,21.95,7.579,7.522,7.614,7.495,7.514,7.75,9.0817,18223,39.3685,2134.53,-3393.4,75.178,6.82,6.66,19.1234,12.4993,20.7073,12.5683,89.87,13.1,-8.02,6.0,23.68,20.22,-83.4,96.1,288316,84.35,10494.49,37217,0.55,45615.7,6.7,24.6555,4.9421,5.8481,5.0506,318.1458,2.6182,2.0244,2.3753,2.6989,29.7517,8.7291,5.4282,0.4714,22.9622,4.8924,2.4123,1.0933,35.8919,7.8062,4.0733,0.6566,12.7167,3.2928,0.8044,1.1035,21.4771,5.4055,2.7254,0.9746,2.724,21.0254
2132,2008-02-01,35639.7035,1109429,5.83,22.75,7.505,7.47,7.614,7.486,7.462,7.75,9.0464,18223,39.3526,100.01,1034.3,75.445,6.72,6.6525,19.7987,12.8955,21.1098,12.9079,90.23,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.1448,5.057,5.9644,5.1679,318.1458,2.6702,2.0714,2.4305,2.7525,30.3976,8.9186,5.5461,0.4614,23.7024,5.0501,2.49,1.0592,35.8685,7.8011,4.0706,0.6594,12.7167,3.2976,0.8044,1.0948,22.1436,5.5735,2.81,0.9464,2.8193,21.7612
2133,2008-02-02,35639.7035,1109429,5.83,22.75,7.505,7.47,7.614,7.486,7.462,7.75,9.0464,18223,39.3526,100.01,1034.3,75.445,6.72,6.6525,19.7987,12.8959,21.1095,12.9078,90.23,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.1448,5.057,5.9644,5.1679,318.1458,2.6702,2.0714,2.4305,2.7525,30.3976,8.9186,5.5461,0.4614,23.7024,5.0501,2.49,1.0592,35.8685,7.8011,4.0706,0.6594,12.7167,3.2976,0.8044,1.0948,22.1436,5.5735,2.81,0.9464,2.8193,21.7612
2134,2008-02-03,35639.7035,1109429,5.83,22.75,7.505,7.47,7.614,7.486,7.462,7.75,9.0464,18223,39.3526,100.01,1034.3,75.445,6.72,6.6525,19.8086,12.8947,21.1298,12.9049,90.23,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.1448,5.057,5.9644,5.1679,318.1458,2.6702,2.0714,2.4305,2.7525,30.3976,8.9186,5.5461,0.4614,23.7024,5.0501,2.49,1.0592,35.8685,7.8011,4.0706,0.6594,12.7167,3.2976,0.8044,1.0948,22.1436,5.5735,2.81,0.9464,2.8193,21.7612
2135,2008-02-04,35641.516,1109429,6.0,23.42,7.507,7.496,7.614,7.516,7.493,7.75,9.1334,18223,39.455,818.91,3810.7,75.37,6.74,6.66,20.3431,13.3315,21.6832,13.2749,90.21,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.812,5.2175,6.13,5.3286,318.1458,2.7455,2.1373,2.5062,2.8287,31.4302,9.2215,5.7345,0.4463,24.1164,5.139,2.5339,1.043,36.9931,8.0457,4.1983,0.641,12.7167,3.386,0.8044,1.0653,22.7597,5.7296,2.8886,0.9273,2.8968,22.3542
2136,2008-02-05,35105.8128,1109429,6.02,23.49,7.507,7.483,7.614,7.512,7.462,7.75,9.1054,18223,39.56,-297.47,576.9,76.116,6.69,6.645,20.4211,13.4072,21.7804,13.3165,90.05,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.9241,5.2503,6.1567,5.3622,318.1458,2.7574,2.1507,2.522,2.841,31.5183,9.2474,5.7505,0.445,24.1518,5.1465,2.5376,1.0415,37.2999,8.1124,4.2331,0.6369,12.7167,3.4099,0.8044,1.0565,22.8481,5.752,2.8999,0.9237,2.9076,22.4368
2137,2008-02-06,35692.5746,1109429,5.85,22.82,7.581,7.45,7.614,7.473,7.439,7.75,9.064,18223,39.52,-212.22,-528.2,76.141,6.7,6.635,19.8284,13.0278,21.2796,12.9539,89.82,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,25.3171,5.1211,6.0116,5.2299,318.1458,2.6924,2.0977,2.4598,2.7741,30.4944,8.947,5.5637,0.4323,23.6214,5.0325,2.4814,1.065,36.8352,8.0113,4.1803,0.645,12.7167,3.3777,0.8044,1.0511,22.2023,5.5881,2.8173,0.9351,2.8221,21.7846
2138,2008-02-07,35986.9262,1109429,5.65,22.02,7.49,7.441,7.614,7.47,7.429,7.75,9.0867,18223,39.5409,-78.39,-168.4,76.938,6.68,6.6375,19.1361,12.5708,20.6189,12.5599,90.33,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,292672,84.35,10494.49,37217,0.55,45615.7,6.7,24.5153,4.9514,5.8211,5.0566,318.1458,2.6071,2.0282,2.3783,2.6862,29.5644,8.6741,5.3941,0.4459,22.7527,4.8475,2.3901,1.1057,35.9589,7.8208,4.0809,0.6607,12.7167,3.3061,0.8044,1.0738,21.411,5.3888,2.7168,0.9696,2.7217,21.0104
2139,2008-02-08,36549.1762,1109429,5.64,22.0,7.477,7.435,7.614,7.456,7.413,7.75,9.0867,18223,39.6265,-293.51,-1845.6,76.67,6.69,6.64,19.0849,12.4702,20.3858,12.4317,89.92,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,24.2407,4.9057,5.7563,5.0099,318.1458,2.5781,2.0094,2.3563,2.6563,29.3291,8.6051,5.3511,0.4495,22.5181,4.7975,2.3655,1.1172,35.2757,7.6722,4.0033,0.6735,12.7167,3.2287,0.8044,1.0988,21.2912,5.3591,2.7018,0.975,2.7149,20.9576
2140,2008-02-09,36549.1762,1109429,5.64,22.0,7.477,7.435,7.614,7.456,7.413,7.75,9.0867,18223,39.6265,-293.51,-1845.6,76.67,6.69,6.64,19.0849,12.4702,20.3858,12.4317,89.92,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,24.2407,4.9057,5.7563,5.0099,318.1458,2.5781,2.0094,2.3563,2.6563,29.3291,8.6051,5.3511,0.4495,22.5181,4.7975,2.3655,1.1172,35.2757,7.6722,4.0033,0.6735,12.7167,3.2287,0.8044,1.0988,21.2912,5.3591,2.7018,0.975,2.7149,20.9576
2141,2008-02-10,36549.1762,1109429,5.64,22.0,7.477,7.435,7.614,7.456,7.413,7.75,9.0867,18223,39.6265,-293.51,-1845.6,76.67,6.69,6.64,19.0845,12.4715,20.3845,12.4327,89.92,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,24.2407,4.9057,5.7563,5.0099,318.1458,2.5781,2.0094,2.3563,2.6563,29.3291,8.6051,5.3511,0.4495,22.5181,4.7975,2.3655,1.1172,35.2757,7.6722,4.0033,0.6735,12.7167,3.2287,0.8044,1.0988,21.2912,5.3591,2.7018,0.975,2.7149,20.9576
2142,2008-02-11,36675.5161,1109429,5.37,20.93,7.527,7.424,7.614,7.447,7.429,7.75,9.1096,18223,39.6964,-570.84,-1845.6,76.584,6.77,6.6825,18.1226,11.8465,19.329,11.8274,89.9,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,22.9793,4.6476,5.4552,4.7461,318.1458,2.4433,1.9036,2.2323,2.5173,28.0927,8.2423,5.1255,0.4692,21.2028,4.5163,2.2268,1.1868,33.365,7.2566,3.7865,0.712,12.7167,3.0697,0.8044,1.1595,20.1949,5.0813,2.5617,1.0371,2.5753,19.8877
2143,2008-02-12,35984.0824,1109429,5.35,20.86,7.568,7.445,7.614,7.462,7.433,7.75,9.1494,18223,39.6672,-99.88,-115.1,76.315,6.83,6.72,18.0699,11.7882,19.1882,11.7881,89.79,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,22.8118,4.6109,5.4149,4.7085,318.1458,2.4252,1.8885,2.2146,2.4988,27.8818,8.1804,5.0871,0.4728,21.3724,4.552,2.2445,1.1775,32.6189,7.0943,3.7018,0.7283,12.7167,2.9915,0.8044,1.1902,20.1183,5.0614,2.5517,1.0411,2.5653,19.8137
2144,2008-02-13,36050.973,1109429,5.44,21.22,7.555,7.447,7.614,7.464,7.468,7.75,9.1742,18223,39.7725,7.69,349.0,76.399,6.945,6.72,18.4117,11.9802,19.478,11.9509,89.45,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,23.1555,4.676,5.4965,4.775,318.1458,2.4616,1.9151,2.2458,2.5364,28.2184,8.2792,5.1485,0.4742,21.8718,4.6584,2.2969,1.1506,32.6982,7.1116,3.7108,0.7266,12.7167,2.9693,0.8044,1.1991,20.4539,5.1458,2.5943,1.0322,2.6137,20.1872
2145,2008-02-14,35979.1644,1109429,5.74,22.3,7.588,7.468,7.614,7.473,7.497,7.75,9.1831,18223,39.5975,296.3,-1183.1,76.155,6.91,6.7175,19.4109,13.0628,20.479,12.5465,89.63,13.1,-8.02,6.0,24.14,22.8,-83.4,96.1,290808,84.35,10494.49,37217,0.55,45615.7,6.7,24.3849,4.9397,5.7884,5.0443,318.1458,2.5923,2.0231,2.3725,2.6711,29.7306,8.7229,5.4244,0.4501,22.9787,4.8942,2.4131,1.0808,34.4413,7.4907,3.9087,0.691,12.7167,3.1148,0.8044,1.1455,21.5927,5.4323,2.7387,0.9716,2.7582,21.3033
2146,2008-02-15,35826.9144,1040366,5.84,22.7,7.565,7.467,7.614,7.519,7.468,7.75,9.2125,18223,39.6779,161.87,1147.5,76.101,6.91,6.77,19.7828,13.3218,20.8917,12.8124,89.33,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.8959,5.0408,5.9107,5.1477,318.1458,2.6471,2.0646,2.4211,2.7275,30.224,8.8676,5.5144,0.4428,23.5857,5.0234,2.4769,1.053,35.0853,7.6308,3.9817,0.6783,12.7167,3.1732,0.8044,1.1024,22.0102,5.5373,2.7917,0.9448,2.8117,21.7165
2147,2008-02-16,35826.9144,1040366,5.84,22.7,7.565,7.467,7.614,7.519,7.468,7.75,9.2125,18223,39.6779,161.87,1147.5,76.101,6.91,6.77,19.7828,13.2818,20.8917,12.8126,89.33,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.8959,5.0408,5.9107,5.1477,318.1458,2.6471,2.0646,2.4211,2.7275,30.224,8.8676,5.5144,0.4428,23.5857,5.0234,2.4769,1.053,35.0853,7.6308,3.9817,0.6783,12.7167,3.1732,0.8044,1.1024,22.0102,5.5373,2.7917,0.9448,2.8117,21.7165
2148,2008-02-17,35826.9144,1040366,5.84,22.7,7.565,7.467,7.614,7.519,7.468,7.75,9.2125,18223,39.6779,161.87,1147.5,76.101,6.91,6.77,19.7825,13.2816,20.8918,12.8129,89.33,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.896,5.0408,5.9107,5.1477,318.1458,2.6471,2.0646,2.4211,2.7275,30.224,8.8676,5.5144,0.4428,23.5857,5.0234,2.4769,1.053,35.0853,7.6308,3.9817,0.6783,12.7167,3.1732,0.8044,1.1024,22.0103,5.5373,2.7917,0.9448,2.8117,21.7169
2149,2008-02-18,36013.3832,1040366,5.81,22.56,7.608,7.534,7.614,7.547,7.544,7.75,9.4354,18223,39.775,-45.13,-115.9,76.257,6.97,6.845,19.6705,13.2257,20.865,12.7936,89.33,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.8881,5.028,5.9087,5.1346,318.1458,2.6462,2.0593,2.415,2.7266,29.9779,8.7954,5.4695,0.4464,23.5953,5.0255,2.4779,1.0525,35.3136,7.6804,4.0076,0.6739,12.7167,3.2079,0.8044,1.0908,21.9282,5.5165,2.7812,0.9483,2.7979,21.6104
2150,2008-02-19,37047.0747,1040366,5.81,22.56,7.582,7.542,7.614,7.569,7.577,7.75,9.3891,18223,39.915,-326.84,1585.1,75.998,7.05,6.865,19.6897,13.2367,20.84,12.8001,88.71,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.894,5.036,5.9126,5.1432,318.1458,2.6479,2.0627,2.419,2.7284,29.9469,8.7863,5.4638,0.4469,23.5726,5.0206,2.4755,1.0535,35.5163,7.7245,4.0306,0.6701,12.7167,3.2228,0.8044,1.0858,21.9491,5.5218,2.7838,0.9474,2.8,21.6263
2151,2008-02-20,37952.8248,1040366,5.66,22.01,7.67,7.593,7.614,7.575,7.586,7.75,9.4047,18223,40.1975,-191.3,56.7,76.116,7.1625,6.95,19.2216,12.9234,20.39,12.5044,88.54,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.3325,4.9198,5.7781,5.0243,318.1458,2.5877,2.0151,2.3631,2.6664,29.2249,8.5745,5.3321,0.4579,22.9206,4.8818,2.407,1.0835,35.0729,7.628,3.9803,0.6773,12.7167,3.1832,0.8044,1.0993,21.4075,5.3856,2.7152,0.9714,2.733,21.1089
2152,2008-02-21,37750.5826,1040366,5.71,22.19,7.695,7.583,7.614,7.544,7.611,7.75,9.456,18223,39.932,-226.84,285.6,75.601,7.085,6.855,19.3521,13.0106,20.5177,12.5796,88.78,13.1,-8.02,6.0,21.58,12.74,-83.4,96.1,292856,84.35,10494.49,37217,0.55,45615.7,6.7,24.4869,4.9551,5.8164,5.0603,318.1458,2.6045,2.0295,2.38,2.6841,29.5983,8.6841,5.4002,0.4521,22.9074,4.879,2.4057,1.0849,35.4405,7.708,4.022,0.672,12.7167,3.2172,0.8044,1.0877,21.546,5.4218,2.7335,0.9649,2.7528,21.2619
2153,2008-02-22,37926.8756,1042123,5.6,21.77,7.647,7.56,7.614,7.571,7.571,7.75,9.3888,18223,40.05,-163.57,-453.8,75.52,7.175,6.98,19.0484,12.8321,20.1557,12.3556,88.28,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.0613,4.8846,5.7154,4.9883,318.1458,2.5593,2.0006,2.3462,2.6375,28.976,8.5015,5.2867,0.4618,22.4344,4.7782,2.356,1.1078,35.0963,7.6331,3.983,0.6786,12.7167,3.1913,0.8044,1.0931,21.2039,5.3359,2.6902,0.9805,2.7098,20.9301
2154,2008-02-23,37926.8756,1042123,5.6,21.77,7.647,7.56,7.614,7.571,7.571,7.75,9.3888,18223,40.05,-163.57,-453.8,75.52,7.175,6.98,19.0484,12.8324,20.1556,12.3557,88.28,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.0613,4.8846,5.7154,4.9883,318.1458,2.5593,2.0006,2.3462,2.6375,28.976,8.5015,5.2867,0.4618,22.4344,4.7782,2.356,1.1078,35.0963,7.6331,3.983,0.6786,12.7167,3.1913,0.8044,1.0931,21.2039,5.3359,2.6902,0.9805,2.7098,20.9301
2155,2008-02-24,37926.8756,1042123,5.6,21.77,7.647,7.56,7.614,7.571,7.571,7.75,9.3888,18223,40.05,-163.57,-453.8,75.52,7.175,6.98,19.0462,12.8345,20.157,12.3489,88.28,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.0614,4.8846,5.7154,4.9883,318.1458,2.559,2.0006,2.3462,2.6375,28.976,8.5015,5.2867,0.4618,22.4344,4.7782,2.356,1.1078,35.0963,7.6331,3.983,0.6786,12.7167,3.1913,0.8044,1.0931,21.2041,5.3359,2.6902,0.9805,2.7098,20.9303
2156,2008-02-25,37541.7154,1042123,5.7,22.17,7.668,7.588,7.614,7.614,7.594,7.75,9.4189,18223,39.9665,-140.49,738.5,75.529,7.15,6.915,19.4016,13.0169,20.3699,12.5063,88.68,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.2958,4.9425,5.7772,5.0481,318.1458,2.5867,2.0246,2.3743,2.666,29.179,8.6085,5.3532,0.4561,22.9256,4.8829,2.4076,1.084,35.0961,7.6331,3.983,0.6786,12.7167,3.1834,0.8044,1.0953,21.5235,5.4204,2.7328,0.9652,2.7575,21.2804
2157,2008-02-26,37835.9147,1042123,5.75,22.34,7.691,7.566,7.614,7.592,7.553,7.75,9.4125,18223,39.9085,525.93,85.4,74.763,7.1,6.91,19.6607,13.2057,20.6302,12.6716,88.53,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.6024,5.0115,5.8504,5.1168,318.1458,2.6123,2.0488,2.4018,2.6921,29.7519,8.7775,5.4583,0.4441,23.1558,4.9319,2.4317,1.0732,35.5418,7.73,4.0335,0.6701,12.7167,3.235,0.8044,1.0779,21.8211,5.4954,2.7706,0.952,2.7943,21.5642
2158,2008-02-27,38096.2936,1042123,5.75,22.34,7.685,7.581,7.614,7.584,7.588,7.75,9.4077,18223,39.785,192.48,396.4,74.213,7.065,6.86,19.6415,13.1799,20.6644,12.6707,88.35,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.6553,5.0137,5.863,5.1191,318.1458,2.6179,2.0497,2.4028,2.6979,29.7408,8.7742,5.4563,0.4478,23.2343,4.9486,2.44,1.0696,35.6929,7.7629,4.0507,0.6684,12.7167,3.2547,0.8044,1.0713,21.8218,5.4955,2.7707,0.9521,2.7934,21.5575
2159,2008-02-28,38680.5749,1042123,5.74,22.32,7.691,7.566,7.614,7.537,7.546,7.75,9.4205,18223,39.87,600.74,-529.3,73.721,7.065,6.855,19.7058,13.1569,20.7577,12.6641,87.98,13.1,-8.02,6.0,21.5,12.93,-83.4,96.1,294610,84.35,10494.49,37217,0.55,45615.7,6.7,24.7571,5.0096,5.8624,5.1149,318.1458,2.6176,2.048,2.4008,2.6976,29.7248,8.7695,5.4534,0.448,23.1739,4.9357,2.4336,1.0724,35.6384,7.751,4.0445,0.6694,12.7167,3.2563,0.8044,1.0708,22.0025,5.4988,2.7723,0.9516,2.8023,21.6258
2160,2008-02-29,38982.6961,1068496,5.66,21.99,7.617,7.538,7.614,7.532,7.527,7.75,9.2947,9601,40.0141,456.42,-244.1,73.714,7.0825,6.87,19.4571,13.003,20.5548,12.532,87.64,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,24.518,4.9599,5.8058,5.0642,318.1458,2.5923,2.0277,2.377,2.6716,29.0787,8.5789,5.3348,0.4579,22.9487,4.8878,2.41,1.0829,35.4934,7.7195,4.0281,0.6721,12.7167,3.2476,0.8044,1.1069,21.7767,5.4424,2.7439,0.9614,2.7696,21.3737
2161,2008-03-01,38982.6961,1068496,5.66,21.99,7.617,7.538,7.614,7.532,7.527,7.75,9.2947,9601,40.0141,456.42,-244.1,73.714,7.0825,6.87,19.4573,13.0034,20.5553,12.532,87.64,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,24.518,4.9599,5.8058,5.0642,318.1458,2.5923,2.0277,2.377,2.6716,29.0787,8.5789,5.3348,0.4579,22.9487,4.8878,2.41,1.0829,35.4934,7.7195,4.0281,0.6721,12.7167,3.2476,0.8044,1.1069,21.7767,5.4424,2.7439,0.9614,2.7696,21.3737
2162,2008-03-02,38982.6961,1068496,5.66,21.99,7.617,7.538,7.614,7.532,7.527,7.75,9.2947,9601,40.0141,456.42,-244.1,73.714,7.0825,6.87,19.4561,13.0083,20.5579,12.5373,87.64,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,24.5174,4.9599,5.8058,5.0642,318.1458,2.5923,2.0277,2.377,2.6716,29.0787,8.5789,5.3348,0.4579,22.9487,4.8878,2.41,1.0829,35.4934,7.7195,4.0281,0.6721,12.7167,3.2476,0.8044,1.1069,21.7762,5.4424,2.7439,0.9614,2.7696,21.3737
2163,2008-03-03,39724.2665,1068496,5.36,20.84,7.557,7.503,7.614,7.561,7.545,7.75,9.2937,9601,40.38,-452.92,-683.5,73.704,7.07,6.84,18.4485,12.322,19.5465,11.8953,86.96,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,23.3056,4.7081,5.5149,4.8067,318.1458,2.4625,1.9246,2.2562,2.5378,27.3667,8.0738,5.0208,0.473,21.7763,4.638,2.2868,1.1263,34.0352,7.4024,3.8626,0.6928,12.7167,3.1152,0.8044,1.1536,20.6202,5.1544,2.5987,1.0064,2.6261,20.2672
2164,2008-03-04,38876.5554,1068496,5.26,20.44,7.584,7.539,7.614,7.555,7.554,7.75,9.3403,9601,40.31,-151.43,-472.8,73.664,7.105,6.945,18.118,12.0424,19.0961,11.6262,87.15,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,22.7703,4.6015,5.3886,4.6979,318.1458,2.4062,1.881,2.2051,2.4797,26.6582,7.8648,4.8908,0.4856,21.3329,4.5445,2.2407,1.1494,33.1913,7.2188,3.7668,0.7112,12.7167,3.0345,0.8044,1.1843,20.2027,5.0502,2.5462,1.0272,2.5791,19.903
2165,2008-03-05,39894.0829,1068496,5.33,20.71,7.592,7.529,7.614,7.561,7.549,7.75,9.3703,9601,40.31,-280.13,-129.7,73.479,7.075,6.94,18.3318,12.1582,19.1453,11.6934,87.23,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,22.8261,4.6247,5.4018,4.7215,318.1458,2.4121,1.8905,2.2162,2.4857,26.9748,7.9582,4.9489,0.4799,21.6134,4.6043,2.2702,1.1345,32.8768,7.1504,3.7311,0.718,12.7167,3.0031,0.8044,1.1996,20.3727,5.0927,2.5676,1.0186,2.6094,20.137
2166,2008-03-06,39389.8758,1068496,5.33,20.71,7.592,7.529,7.614,7.561,7.549,7.75,9.3703,9601,40.235,-280.13,-129.7,73.001,7.075,6.94,18.3224,12.1279,19.1355,11.6548,87.21,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,301235,84.74,10494.49,37217,0.55,45615.7,6.7,22.8261,4.6247,5.4018,4.7215,318.1458,2.4121,1.8905,2.2162,2.4857,26.9748,7.9582,4.9489,0.4799,21.6134,4.6043,2.2702,1.1345,32.8768,7.1504,3.7311,0.718,12.7167,3.0031,0.8044,1.1996,20.3727,5.0927,2.5676,1.0186,2.6094,20.137
2167,2008-03-07,39424.325,1068496,5.17,20.1,7.719,7.563,7.614,7.577,7.577,7.75,9.4443,9601,40.535,-51.46,1106.9,73.027,7.12,7.06,17.7726,11.718,18.3995,11.2272,86.72,16.8,712.32,6.0,21.73,15.23,-85.5,97.03,303460,84.74,10494.49,37217,0.55,45615.7,6.7,21.9399,4.4618,5.1902,4.5551,318.1458,2.3178,1.8239,2.1382,2.3885,25.8921,7.6387,4.7502,0.4999,20.7741,4.4255,2.182,1.1804,31.4452,6.839,3.5686,0.7507,12.7167,2.8716,0.8044,1.254,19.7052,4.9244,2.4828,1.0534,2.53,19.524
